rented_at,season,weather,holiday,working_day,temp,feels_like,humidity,windspeed,casual,registered,rentals
2011-01-14T23:00,winter,mist,False,True,0.18,0.24,0.55,0.0,1,26,27
2011-01-15T00:00,winter,clear,False,False,0.18,0.24,0.55,0.0,3,25,28
2011-01-15T01:00,winter,mist,False,False,0.16,0.2,0.59,0.09,2,18,20
2011-01-15T02:00,winter,mist,False,False,0.16,0.2,0.59,0.09,0,12,12
2011-01-15T03:00,winter,mist,False,False,0.16,0.23,0.59,0.0,1,7,8
2011-01-15T04:00,winter,mist,False,False,0.16,0.23,0.59,0.0,0,5,5
2011-01-15T05:00,winter,clear,False,False,0.16,0.23,0.59,0.0,0,1,1
2011-01-15T06:00,winter,clear,False,False,0.14,0.17,0.63,0.1,1,2,3
2011-01-15T07:00,winter,clear,False,False,0.14,0.21,0.63,0.0,1,9,10
2011-01-15T08:00,winter,clear,False,False,0.14,0.15,0.63,0.13,1,22,23
2011-01-15T09:00,winter,clear,False,False,0.16,0.18,0.64,0.13,2,31,33
2011-01-15T10:00,winter,clear,False,False,0.18,0.2,0.59,0.16,2,57,59
2011-01-15T11:00,winter,clear,False,False,0.2,0.2,0.55,0.22,18,54,72
2011-01-15T12:00,winter,clear,False,False,0.24,0.23,0.48,0.22,15,74,89
2011-01-15T13:00,winter,clear,False,False,0.28,0.26,0.38,0.3,21,80,101
2011-01-15T14:00,winter,clear,False,False,0.3,0.29,0.39,0.28,26,92,118
2011-01-15T15:00,winter,mist,False,False,0.32,0.32,0.36,0.19,21,108,129
2011-01-15T16:00,winter,mist,False,False,0.34,0.33,0.34,0.19,33,95,128
2011-01-15T17:00,winter,mist,False,False,0.32,0.3,0.36,0.28,29,54,83
2011-01-15T18:00,winter,mist,False,False,0.3,0.29,0.45,0.25,15,69,84
2011-01-15T19:00,winter,mist,False,False,0.32,0.3,0.39,0.25,14,60,74
2011-01-15T20:00,winter,mist,False,False,0.32,0.3,0.39,0.25,6,35,41
2011-01-15T21:00,winter,mist,False,False,0.32,0.3,0.39,0.22,6,51,57
2011-01-15T22:00,winter,mist,False,False,0.3,0.32,0.42,0.1,0,26,26
2011-01-15T23:00,winter,clear,False,False,0.3,0.29,0.45,0.28,5,39,44
2011-01-16T00:00,winter,clear,False,False,0.26,0.3,0.56,0.0,6,33,39
2011-01-16T01:00,winter,clear,False,False,0.26,0.27,0.56,0.13,4,19,23
2011-01-16T02:00,winter,clear,False,False,0.26,0.29,0.56,0.09,3,13,16
2011-01-16T03:00,winter,clear,False,False,0.22,0.27,0.69,0.0,9,6,15
2011-01-16T04:00,winter,clear,False,False,0.26,0.26,0.56,0.16,0,1,1
2011-01-16T05:00,winter,mist,False,False,0.26,0.26,0.56,0.16,1,1,2
2011-01-16T06:00,winter,mist,False,False,0.26,0.26,0.56,0.16,0,1,1
2011-01-16T07:00,winter,mist,False,False,0.24,0.21,0.56,0.3,0,3,3
2011-01-16T08:00,winter,clear,False,False,0.22,0.21,0.55,0.28,0,18,18
2011-01-16T09:00,winter,clear,False,False,0.22,0.21,0.51,0.25,3,29,32
2011-01-16T10:00,winter,clear,False,False,0.22,0.21,0.51,0.28,8,71,79
2011-01-16T11:00,winter,clear,False,False,0.24,0.23,0.44,0.25,23,70,93
2011-01-16T12:00,winter,clear,False,False,0.24,0.21,0.41,0.28,29,75,104
2011-01-16T13:00,winter,clear,False,False,0.26,0.23,0.35,0.3,23,95,118
2011-01-16T14:00,winter,clear,False,False,0.28,0.27,0.36,0.25,22,69,91
2011-01-16T15:00,winter,clear,False,False,0.26,0.24,0.38,0.25,35,78,113
2011-01-16T16:00,winter,clear,False,False,0.24,0.23,0.38,0.22,22,77,99
2011-01-16T17:00,winter,clear,False,False,0.22,0.21,0.37,0.25,23,82,105
2011-01-16T18:00,winter,clear,False,False,0.2,0.21,0.4,0.16,11,56,67
2011-01-16T19:00,winter,clear,False,False,0.18,0.2,0.47,0.13,14,47,61
2011-01-16T20:00,winter,clear,False,False,0.18,0.2,0.47,0.16,7,50,57
2011-01-16T21:00,winter,clear,False,False,0.18,0.2,0.51,0.16,6,22,28
2011-01-16T22:00,winter,mist,False,False,0.2,0.21,0.49,0.13,2,19,21
2011-01-16T23:00,winter,mist,False,False,0.2,0.23,0.4,0.1,0,18,18
2011-01-17T00:00,winter,mist,True,False,0.2,0.2,0.47,0.22,1,16,17
2011-01-17T01:00,winter,mist,True,False,0.2,0.2,0.44,0.19,1,15,16
2011-01-17T02:00,winter,mist,True,False,0.18,0.17,0.43,0.25,0,8,8
2011-01-17T03:00,winter,mist,True,False,0.18,0.18,0.43,0.19,0,2,2
2011-01-17T04:00,winter,mist,True,False,0.18,0.2,0.43,0.13,1,2,3
2011-01-17T05:00,winter,mist,True,False,0.18,0.2,0.43,0.16,0,1,1
2011-01-17T06:00,winter,mist,True,False,0.18,0.18,0.43,0.19,0,5,5
2011-01-17T07:00,winter,mist,True,False,0.16,0.18,0.5,0.13,4,9,13
2011-01-17T08:00,winter,mist,True,False,0.16,0.15,0.47,0.22,3,30,33
2011-01-17T09:00,winter,mist,True,False,0.16,0.15,0.47,0.22,8,39,47
2011-01-17T10:00,winter,mist,True,False,0.16,0.15,0.5,0.25,7,50,57
2011-01-17T11:00,winter,mist,True,False,0.16,0.15,0.55,0.19,9,55,64
2011-01-17T12:00,winter,mist,True,False,0.18,0.2,0.47,0.13,10,70,80
2011-01-17T13:00,winter,mist,True,False,0.18,0.2,0.47,0.13,13,80,93
2011-01-17T14:00,winter,mist,True,False,0.18,0.21,0.43,0.1,12,74,86
2011-01-17T15:00,winter,mist,True,False,0.2,0.21,0.47,0.16,21,72,93
2011-01-17T16:00,winter,mist,True,False,0.2,0.21,0.47,0.16,6,76,82
2011-01-17T17:00,winter,clear,True,False,0.2,0.2,0.51,0.19,4,67,71
2011-01-17T18:00,winter,mist,True,False,0.18,0.17,0.55,0.25,7,85,92
2011-01-17T19:00,winter,light rain,True,False,0.18,0.18,0.59,0.19,2,58,60
2011-01-17T20:00,winter,light rain,True,False,0.16,0.15,0.8,0.19,4,29,33
2011-01-17T21:00,winter,light rain,True,False,0.16,0.15,0.8,0.19,3,24,27
2011-01-17T22:00,winter,light rain,True,False,0.14,0.12,0.93,0.25,0,13,13
2011-01-17T23:00,winter,light rain,True,False,0.16,0.14,0.86,0.28,1,3,4
2011-01-18T12:00,winter,mist,False,True,0.2,0.18,0.86,0.33,0,3,3
2011-01-18T13:00,winter,mist,False,True,0.2,0.2,0.86,0.22,0,22,22
2011-01-18T14:00,winter,mist,False,True,0.22,0.23,0.8,0.16,2,26,28
2011-01-18T15:00,winter,mist,False,True,0.22,0.23,0.87,0.16,3,32,35
2011-01-18T16:00,winter,mist,False,True,0.22,0.23,0.87,0.19,0,61,61
2011-01-18T17:00,winter,mist,False,True,0.22,0.23,0.82,0.19,1,124,125
2011-01-18T18:00,winter,mist,False,True,0.22,0.23,0.8,0.16,1,132,133
2011-01-18T19:00,winter,mist,False,True,0.22,0.23,0.8,0.13,1,98,99
2011-01-18T20:00,winter,mist,False,True,0.22,0.27,0.87,0.0,0,83,83
2011-01-18T21:00,winter,mist,False,True,0.22,0.24,0.93,0.1,0,41,41
2011-01-18T22:00,winter,mist,False,True,0.22,0.26,0.93,0.09,0,33,33
2011-01-18T23:00,winter,mist,False,True,0.22,0.27,0.93,0.0,1,19,20
2011-01-19T00:00,winter,mist,False,True,0.22,0.27,0.93,0.0,0,3,3
2011-01-19T01:00,winter,light rain,False,True,0.22,0.23,0.93,0.13,1,6,7
2011-01-19T02:00,winter,light rain,False,True,0.22,0.23,0.93,0.13,0,3,3
2011-01-19T04:00,winter,light rain,False,True,0.22,0.23,0.93,0.13,1,1,2
2011-01-19T05:00,winter,mist,False,True,0.22,0.26,0.93,0.09,0,7,7
2011-01-19T06:00,winter,mist,False,True,0.22,0.26,0.93,0.09,0,32,32
2011-01-19T07:00,winter,mist,False,True,0.24,0.26,0.92,0.1,1,89,90
2011-01-19T08:00,winter,mist,False,True,0.24,0.26,0.93,0.1,1,196,197
2011-01-19T09:00,winter,mist,False,True,0.24,0.26,0.93,0.1,2,107,109
2011-01-19T10:00,winter,mist,False,True,0.26,0.27,0.93,0.13,1,46,47
2011-01-19T11:00,winter,mist,False,True,0.28,0.3,0.87,0.09,5,47,52
2011-01-19T12:00,winter,mist,False,True,0.3,0.32,0.81,0.09,5,65,70
2011-01-19T13:00,winter,clear,False,True,0.4,0.41,0.62,0.28,11,67,78
2011-01-19T14:00,winter,clear,False,True,0.4,0.41,0.58,0.25,7,68,75
2011-01-19T15:00,winter,clear,False,True,0.4,0.41,0.54,0.28,4,78,82
2011-01-19T16:00,winter,clear,False,True,0.38,0.39,0.58,0.39,10,94,104
2011-01-19T17:00,winter,clear,False,True,0.36,0.33,0.57,0.33,7,190,197
2011-01-19T18:00,winter,clear,False,True,0.34,0.32,0.61,0.28,5,156,161
2011-01-19T19:00,winter,clear,False,True,0.32,0.29,0.57,0.42,4,108,112
2011-01-19T20:00,winter,clear,False,True,0.32,0.3,0.49,0.3,2,74,76
2011-01-19T21:00,winter,clear,False,True,0.32,0.29,0.49,0.42,4,55,59
2011-01-19T22:00,winter,clear,False,True,0.3,0.3,0.52,0.16,6,53,59
2011-01-19T23:00,winter,clear,False,True,0.3,0.27,0.52,0.46,1,27,28
2011-01-20T00:00,winter,clear,False,True,0.26,0.23,0.56,0.39,5,8,13
2011-01-20T01:00,winter,clear,False,True,0.26,0.27,0.56,0.0,2,3,5
2011-01-20T02:00,winter,clear,False,True,0.26,0.27,0.56,0.0,0,2,2
2011-01-20T03:00,winter,clear,False,True,0.26,0.26,0.56,0.16,0,1,1
2011-01-20T04:00,winter,clear,False,True,0.26,0.26,0.56,0.16,0,1,1
2011-01-20T05:00,winter,clear,False,True,0.24,0.23,0.6,0.22,0,6,6
2011-01-20T06:00,winter,clear,False,True,0.22,0.21,0.6,0.22,0,35,35
2011-01-20T07:00,winter,clear,False,True,0.22,0.21,0.55,0.22,1,100,101
2011-01-20T08:00,winter,clear,False,True,0.22,0.21,0.55,0.28,2,247,249
2011-01-20T09:00,winter,mist,False,True,0.24,0.23,0.52,0.22,3,140,143
2011-01-20T10:00,winter,clear,False,True,0.26,0.23,0.48,0.3,1,56,57
2011-01-20T11:00,winter,mist,False,True,0.28,0.27,0.45,0.16,5,63,68
2011-01-20T12:00,winter,mist,False,True,0.3,0.33,0.42,0.0,7,77,84
2011-01-20T13:00,winter,mist,False,True,0.28,0.29,0.45,0.1,12,86,98
2011-01-20T14:00,winter,mist,False,True,0.3,0.3,0.45,0.13,6,75,81
2011-01-20T15:00,winter,mist,False,True,0.32,0.32,0.45,0.19,8,62,70
2011-01-20T16:00,winter,mist,False,True,0.3,0.3,0.49,0.13,8,83,91
2011-01-20T17:00,winter,mist,False,True,0.3,0.32,0.49,0.1,8,207,215
2011-01-20T18:00,winter,mist,False,True,0.26,0.26,0.56,0.19,1,184,185
2011-01-20T19:00,winter,clear,False,True,0.26,0.23,0.56,0.33,6,146,152
2011-01-20T20:00,winter,mist,False,True,0.26,0.24,0.6,0.28,2,124,126
2011-01-20T21:00,winter,mist,False,True,0.24,0.23,0.6,0.25,3,54,57
2011-01-20T22:00,winter,mist,False,True,0.24,0.21,0.65,0.28,0,56,56
2011-01-20T23:00,winter,mist,False,True,0.24,0.21,0.65,0.33,3,28,31
2011-01-21T00:00,winter,mist,False,True,0.24,0.23,0.7,0.25,1,20,21
2011-01-21T01:00,winter,mist,False,True,0.24,0.23,0.7,0.25,0,6,6
2011-01-21T02:00,winter,light rain,False,True,0.24,0.24,0.75,0.16,0,2,2
2011-01-21T03:00,winter,light rain,False,True,0.22,0.21,0.8,0.3,0,1,1
2011-01-21T04:00,winter,mist,False,True,0.22,0.26,0.87,0.09,0,1,1
2011-01-21T05:00,winter,clear,False,True,0.24,0.2,0.6,0.42,1,4,5
2011-01-21T06:00,winter,clear,False,True,0.22,0.21,0.55,0.25,0,27,27
2011-01-21T07:00,winter,clear,False,True,0.2,0.18,0.51,0.28,2,66,68
2011-01-21T08:00,winter,clear,False,True,0.2,0.18,0.47,0.33,7,210,217
2011-01-21T09:00,winter,clear,False,True,0.2,0.18,0.51,0.36,7,159,166
2011-01-21T10:00,winter,clear,False,True,0.2,0.17,0.47,0.46,6,57,63
2011-01-21T11:00,winter,clear,False,True,0.22,0.18,0.41,0.46,6,53,59
2011-01-21T12:00,winter,clear,False,True,0.22,0.18,0.27,0.58,11,67,78
2011-01-21T13:00,winter,clear,False,True,0.2,0.15,0.21,0.58,8,65,73
2011-01-21T14:00,winter,clear,False,True,0.2,0.15,0.25,0.52,6,56,62
2011-01-21T15:00,winter,clear,False,True,0.16,0.12,0.26,0.45,4,61,65
2011-01-21T16:00,winter,clear,False,True,0.16,0.14,0.26,0.36,0,97,97
2011-01-21T17:00,winter,clear,False,True,0.14,0.12,0.28,0.36,10,151,161
2011-01-21T18:00,winter,clear,False,True,0.12,0.12,0.3,0.25,1,119,120
2011-01-21T19:00,winter,clear,False,True,0.12,0.11,0.3,0.33,3,93,96
2011-01-21T20:00,winter,clear,False,True,0.1,0.08,0.33,0.42,1,52,53
2011-01-21T21:00,winter,clear,False,True,0.08,0.08,0.38,0.28,0,41,41
2011-01-21T22:00,winter,clear,False,True,0.06,0.03,0.41,0.39,1,33,34
2011-01-21T23:00,winter,clear,False,True,0.06,0.05,0.38,0.33,0,27,27
2011-01-22T00:00,winter,clear,False,False,0.04,0.03,0.45,0.25,0,13,13
2011-01-22T01:00,winter,mist,False,False,0.04,0.0,0.41,0.39,3,9,12
2011-01-22T02:00,winter,mist,False,False,0.04,0.03,0.41,0.25,0,11,11
2011-01-22T03:00,winter,mist,False,False,0.04,0.03,0.41,0.28,1,6,7
2011-01-22T04:00,winter,mist,False,False,0.02,0.02,0.48,0.3,0,3,3
2011-01-22T06:00,winter,mist,False,False,0.02,0.03,0.44,0.22,0,2,2
2011-01-22T07:00,winter,clear,False,False,0.02,0.02,0.44,0.28,0,8,8
2011-01-22T08:00,winter,clear,False,False,0.02,0.0,0.44,0.33,1,26,27
2011-01-22T09:00,winter,clear,False,False,0.04,0.03,0.41,0.25,3,37,40
2011-01-22T10:00,winter,mist,False,False,0.04,0.06,0.41,0.16,3,50,53
2011-01-22T11:00,winter,mist,False,False,0.06,0.08,0.38,0.13,4,59,63
2011-01-22T12:00,winter,mist,False,False,0.06,0.11,0.38,0.1,10,60,70
2011-01-22T13:00,winter,clear,False,False,0.08,0.17,0.35,0.0,12,72,84
2011-01-22T14:00,winter,clear,False,False,0.1,0.14,0.33,0.1,11,64,75
2011-01-22T15:00,winter,clear,False,False,0.12,0.15,0.28,0.0,10,93,103
2011-01-22T16:00,winter,clear,False,False,0.12,0.14,0.28,0.19,11,72,83
2011-01-22T17:00,winter,clear,False,False,0.12,0.2,0.28,0.0,8,59,67
2011-01-22T18:00,winter,clear,False,False,0.08,0.09,0.35,0.19,0,54,54
2011-01-22T19:00,winter,clear,False,False,0.08,0.11,0.35,0.13,6,53,59
2011-01-22T20:00,winter,clear,False,False,0.06,0.08,0.45,0.16,1,44,45
2011-01-22T21:00,winter,clear,False,False,0.06,0.11,0.41,0.09,0,39,39
2011-01-22T22:00,winter,clear,False,False,0.06,0.15,0.49,0.0,7,23,30
2011-01-22T23:00,winter,clear,False,False,0.04,0.08,0.57,0.1,2,31,33
2011-01-23T00:00,winter,clear,False,False,0.04,0.08,0.57,0.1,2,20,22
2011-01-23T01:00,winter,clear,False,False,0.04,0.08,0.57,0.1,1,12,13
2011-01-23T02:00,winter,clear,False,False,0.02,0.06,0.62,0.13,3,15,18
2011-01-23T03:00,winter,clear,False,False,0.02,0.06,0.62,0.13,1,4,5
2011-01-23T05:00,winter,mist,False,False,0.04,0.08,0.57,0.1,0,3,3
2011-01-23T06:00,winter,mist,False,False,0.04,0.08,0.57,0.1,0,1,1
2011-01-23T07:00,winter,clear,False,False,0.08,0.11,0.58,0.16,1,1,2
2011-01-23T08:00,winter,clear,False,False,0.06,0.08,0.62,0.16,2,17,19
2011-01-23T09:00,winter,clear,False,False,0.1,0.08,0.54,0.36,3,25,28
2011-01-23T10:00,winter,clear,False,False,0.14,0.11,0.46,0.39,7,51,58
2011-01-23T11:00,winter,clear,False,False,0.14,0.14,0.43,0.22,22,77,99
2011-01-23T12:00,winter,clear,False,False,0.16,0.12,0.37,0.46,24,92,116
2011-01-23T13:00,winter,clear,False,False,0.14,0.11,0.33,0.39,12,75,87
2011-01-23T14:00,winter,clear,False,False,0.16,0.14,0.28,0.36,17,93,110
2011-01-23T15:00,winter,clear,False,False,0.16,0.14,0.28,0.36,13,64,77
2011-01-23T16:00,winter,clear,False,False,0.16,0.14,0.26,0.33,9,56,65
2011-01-23T17:00,winter,clear,False,False,0.14,0.11,0.26,0.39,5,50,55
2011-01-23T18:00,winter,clear,False,False,0.12,0.12,0.3,0.25,5,44,49
2011-01-23T19:00,winter,clear,False,False,0.12,0.12,0.3,0.28,5,45,50
2011-01-23T20:00,winter,clear,False,False,0.1,0.11,0.36,0.25,4,31,35
2011-01-23T21:00,winter,clear,False,False,0.1,0.11,0.36,0.19,5,20,25
2011-01-23T22:00,winter,clear,False,False,0.08,0.09,0.38,0.19,5,23,28
2011-01-23T23:00,winter,clear,False,False,0.06,0.06,0.41,0.22,4,17,21
2011-01-24T00:00,winter,clear,False,True,0.06,0.06,0.41,0.19,0,7,7
2011-01-24T01:00,winter,clear,False,True,0.04,0.05,0.45,0.19,0,1,1
2011-01-24T03:00,winter,clear,False,True,0.04,0.03,0.45,0.25,0,1,1
2011-01-24T04:00,winter,clear,False,True,0.02,0.06,0.48,0.13,0,1,1
2011-01-24T05:00,winter,clear,False,True,0.02,0.06,0.48,0.13,0,5,5
2011-01-24T06:00,winter,clear,False,True,0.02,0.08,0.48,0.09,0,15,15
2011-01-24T07:00,winter,clear,False,True,0.02,0.12,0.48,0.0,5,79,84
2011-01-24T08:00,winter,clear,False,True,0.04,0.14,0.49,0.0,6,171,177
2011-01-24T09:00,winter,clear,False,True,0.06,0.15,0.41,0.0,4,98,102
2011-01-24T10:00,winter,clear,False,True,0.1,0.14,0.42,0.0,6,34,40
2011-01-24T11:00,winter,clear,False,True,0.1,0.12,0.46,0.13,3,43,46
2011-01-24T12:00,winter,mist,False,True,0.12,0.14,0.42,0.19,11,52,63
2011-01-24T13:00,winter,mist,False,True,0.14,0.14,0.43,0.22,6,54,60
2011-01-24T14:00,winter,mist,False,True,0.14,0.14,0.46,0.22,2,43,45
2011-01-24T15:00,winter,clear,False,True,0.16,0.17,0.4,0.16,7,50,57
2011-01-24T16:00,winter,clear,False,True,0.16,0.15,0.47,0.25,4,66,70
2011-01-24T17:00,winter,clear,False,True,0.14,0.12,0.5,0.25,6,178,184
2011-01-24T18:00,winter,clear,False,True,0.14,0.14,0.59,0.19,8,145,153
2011-01-24T19:00,winter,clear,False,True,0.14,0.15,0.54,0.16,5,101,106
2011-01-24T20:00,winter,clear,False,True,0.14,0.14,0.59,0.19,1,80,81
2011-01-24T21:00,winter,clear,False,True,0.14,0.15,0.63,0.16,6,53,59
2011-01-24T22:00,winter,mist,False,True,0.14,0.14,0.63,0.22,3,32,35
2011-01-24T23:00,winter,mist,False,True,0.16,0.15,0.64,0.25,3,21,24
2011-01-25T00:00,winter,mist,False,True,0.16,0.14,0.69,0.28,3,6,9
2011-01-25T01:00,winter,mist,False,True,0.16,0.17,0.69,0.16,0,5,5
2011-01-25T02:00,winter,clear,False,True,0.16,0.15,0.69,0.22,0,2,2
2011-01-25T04:00,winter,clear,False,True,0.14,0.17,0.74,0.1,0,1,1
2011-01-25T05:00,winter,clear,False,True,0.14,0.14,0.74,0.22,0,9,9
2011-01-25T06:00,winter,clear,False,True,0.16,0.18,0.74,0.1,1,35,36
2011-01-25T07:00,winter,clear,False,True,0.16,0.15,0.74,0.22,5,103,108
2011-01-25T08:00,winter,mist,False,True,0.16,0.18,0.74,0.13,5,233,238
2011-01-25T09:00,winter,mist,False,True,0.2,0.23,0.64,0.09,10,134,144
2011-01-25T10:00,winter,mist,False,True,0.22,0.24,0.6,0.1,6,49,55
2011-01-25T11:00,winter,mist,False,True,0.24,0.24,0.6,0.13,6,55,61
2011-01-25T12:00,winter,mist,False,True,0.26,0.29,0.56,0.09,21,85,106
2011-01-25T13:00,winter,mist,False,True,0.26,0.27,0.56,0.13,21,72,93
2011-01-25T14:00,winter,mist,False,True,0.3,0.33,0.45,0.0,11,57,68
2011-01-25T15:00,winter,mist,False,True,0.32,0.35,0.42,0.0,21,63,84
2011-01-25T16:00,winter,mist,False,True,0.32,0.35,0.42,0.0,14,102,116
2011-01-25T17:00,winter,clear,False,True,0.3,0.33,0.45,0.0,14,208,222
2011-01-25T18:00,winter,mist,False,True,0.3,0.32,0.49,0.09,7,218,225
2011-01-25T19:00,winter,mist,False,True,0.26,0.26,0.65,0.16,13,133,146
2011-01-25T20:00,winter,clear,False,True,0.24,0.23,0.65,0.19,16,103,119
2011-01-25T21:00,winter,clear,False,True,0.24,0.23,0.65,0.19,5,40,45
2011-01-25T22:00,winter,clear,False,True,0.22,0.23,0.64,0.16,4,49,53
2011-01-25T23:00,winter,mist,False,True,0.22,0.23,0.64,0.16,3,37,40
2011-01-26T00:00,winter,mist,False,True,0.22,0.23,0.69,0.13,3,14,17
2011-01-26T01:00,winter,mist,False,True,0.24,0.24,0.65,0.13,0,5,5
2011-01-26T02:00,winter,light rain,False,True,0.22,0.23,0.69,0.19,3,7,10
2011-01-26T05:00,winter,light rain,False,True,0.2,0.18,0.86,0.28,0,1,1
2011-01-26T06:00,winter,light rain,False,True,0.2,0.18,0.86,0.28,0,8,8
2011-01-26T07:00,winter,light rain,False,True,0.22,0.21,0.87,0.3,1,29,30
2011-01-26T08:00,winter,light rain,False,True,0.22,0.21,0.87,0.3,3,69,72
2011-01-26T09:00,winter,light rain,False,True,0.22,0.21,0.87,0.3,3,55,58
2011-01-26T10:00,winter,light rain,False,True,0.22,0.21,0.93,0.28,2,26,28
2011-01-26T11:00,winter,light rain,False,True,0.22,0.2,0.93,0.33,6,35,41
2011-01-26T12:00,winter,light rain,False,True,0.22,0.2,0.93,0.33,7,41,48
2011-01-26T13:00,winter,light rain,False,True,0.22,0.2,0.93,0.33,4,43,47
2011-01-26T14:00,winter,light rain,False,True,0.22,0.2,0.93,0.36,0,36,36
2011-01-26T15:00,winter,light rain,False,True,0.22,0.18,0.93,0.46,1,42,43
2011-01-26T16:00,winter,heavy rain,False,True,0.22,0.2,0.93,0.33,1,35,36
2011-01-26T17:00,winter,light rain,False,True,0.2,0.18,0.93,0.36,0,26,26
2011-01-27T16:00,winter,clear,False,True,0.22,0.23,0.55,0.19,1,23,24
2011-01-27T17:00,winter,clear,False,True,0.22,0.24,0.55,0.1,2,82,84
2011-01-27T18:00,winter,clear,False,True,0.2,0.23,0.69,0.09,3,101,104
2011-01-27T19:00,winter,clear,False,True,0.2,0.23,0.69,0.09,3,76,79
2011-01-27T20:00,winter,clear,False,True,0.18,0.21,0.74,0.09,4,55,59
2011-01-27T21:00,winter,clear,False,True,0.18,0.21,0.74,0.09,2,36,38
2011-01-27T22:00,winter,clear,False,True,0.18,0.21,0.74,0.09,0,27,27
2011-01-27T23:00,winter,clear,False,True,0.18,0.2,0.8,0.16,0,16,16
2011-01-28T00:00,winter,mist,False,True,0.2,0.21,0.75,0.13,0,9,9
2011-01-28T01:00,winter,mist,False,True,0.2,0.21,0.75,0.13,1,2,3
2011-01-28T02:00,winter,mist,False,True,0.2,0.21,0.75,0.16,0,2,2
2011-01-28T03:00,winter,mist,False,True,0.2,0.23,0.75,0.1,1,0,1
2011-01-28T05:00,winter,mist,False,True,0.18,0.21,0.8,0.1,0,4,4
2011-01-28T06:00,winter,mist,False,True,0.18,0.2,0.8,0.13,0,16,16
2011-01-28T07:00,winter,mist,False,True,0.16,0.2,0.86,0.09,2,58,60
2011-01-28T08:00,winter,mist,False,True,0.16,0.2,0.86,0.09,2,155,157
2011-01-28T09:00,winter,light rain,False,True,0.18,0.21,0.86,0.09,6,95,101
2011-01-28T10:00,winter,light rain,False,True,0.18,0.21,0.86,0.1,0,49,49
2011-01-28T11:00,winter,light rain,False,True,0.18,0.21,0.93,0.1,0,30,30
2011-01-28T12:00,winter,light rain,False,True,0.18,0.21,0.93,0.1,1,28,29
2011-01-28T13:00,winter,light rain,False,True,0.18,0.21,0.93,0.1,0,31,31
2011-01-28T14:00,winter,light rain,False,True,0.22,0.27,0.8,0.0,2,36,38
2011-01-28T15:00,winter,mist,False,True,0.2,0.26,0.86,0.0,1,40,41
2011-01-28T16:00,winter,clear,False,True,0.22,0.27,0.8,0.0,10,70,80
2011-01-28T17:00,winter,clear,False,True,0.24,0.24,0.75,0.13,2,147,149
2011-01-28T18:00,winter,clear,False,True,0.24,0.23,0.75,0.19,2,107,109
2011-01-28T19:00,winter,mist,False,True,0.24,0.24,0.75,0.13,5,84,89
2011-01-28T20:00,winter,mist,False,True,0.24,0.23,0.7,0.19,1,61,62
2011-01-28T21:00,winter,mist,False,True,0.22,0.23,0.75,0.13,1,57,58
2011-01-28T22:00,winter,clear,False,True,0.24,0.21,0.65,0.36,0,26,26
2011-01-28T23:00,winter,clear,False,True,0.24,0.23,0.6,0.22,1,22,23
2011-01-29T00:00,winter,clear,False,False,0.22,0.2,0.64,0.36,2,26,28
2011-01-29T01:00,winter,clear,False,False,0.22,0.23,0.64,0.19,0,20,20
2011-01-29T02:00,winter,clear,False,False,0.22,0.23,0.64,0.16,0,15,15
2011-01-29T03:00,winter,clear,False,False,0.2,0.21,0.64,0.13,3,5,8
2011-01-29T04:00,winter,clear,False,False,0.16,0.18,0.69,0.1,1,2,3
2011-01-29T06:00,winter,clear,False,False,0.16,0.18,0.64,0.13,0,2,2
2011-01-29T07:00,winter,clear,False,False,0.16,0.18,0.59,0.1,1,4,5
2011-01-29T08:00,winter,clear,False,False,0.18,0.2,0.55,0.16,3,31,34
2011-01-29T09:00,winter,clear,False,False,0.18,0.21,0.59,0.09,0,34,34
2011-01-29T10:00,winter,mist,False,False,0.18,0.21,0.64,0.1,4,51,55
2011-01-29T11:00,winter,mist,False,False,0.18,0.2,0.64,0.13,4,60,64
2011-01-29T12:00,winter,mist,False,False,0.2,0.2,0.59,0.19,12,66,78
2011-01-29T13:00,winter,mist,False,False,0.22,0.23,0.55,0.16,9,56,65
2011-01-29T14:00,winter,mist,False,False,0.22,0.23,0.6,0.13,10,89,99
2011-01-29T15:00,winter,clear,False,False,0.22,0.21,0.69,0.25,22,98,120
2011-01-29T16:00,winter,clear,False,False,0.24,0.24,0.6,0.16,19,88,107
2011-01-29T17:00,winter,clear,False,False,0.24,0.29,0.6,0.0,9,82,91
2011-01-29T18:00,winter,clear,False,False,0.22,0.23,0.69,0.13,9,59,68
2011-01-29T19:00,winter,mist,False,False,0.22,0.21,0.69,0.25,6,52,58
2011-01-29T20:00,winter,clear,False,False,0.18,0.21,0.74,0.09,1,42,43
2011-01-29T21:00,winter,clear,False,False,0.18,0.21,0.74,0.09,1,35,36
2011-01-29T22:00,winter,clear,False,False,0.16,0.2,0.8,0.09,4,28,32
2011-01-29T23:00,winter,clear,False,False,0.16,0.2,0.8,0.09,3,30,33
2011-01-30T00:00,winter,clear,False,False,0.16,0.18,0.8,0.1,0,33,33
2011-01-30T01:00,winter,clear,False,False,0.14,0.21,0.8,0.0,7,22,29
2011-01-30T02:00,winter,clear,False,False,0.16,0.23,0.8,0.0,1,10,11
2011-01-30T03:00,winter,clear,False,False,0.14,0.21,0.93,0.0,1,7,8
2011-01-30T04:00,winter,clear,False,False,0.14,0.21,0.93,0.0,0,1,1
